Order_ID,Order_Date,Store_Name,City,State,Category,Sub_Category,Product_Name,Quantity_Sold,Unit_Price,Sales,Cost,Profit,Customer_Type,Payment_Mode
ORD001020,28-11-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Tea & Coffee,Tata Tea Gold 1kg,8,473.52,3788.16,3014.3,773.86,Regular,Cash
ORD001021,07-11-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,4,155.26,621.04,507.72,113.32,Regular,Cash
ORD001022,22-08-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Electronics,Mobile Accessories,USB-C Fast Charger 25W,2,698.75,1397.5,980.77,416.73,Regular,Cash
ORD001023,26-12-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Storage & Organizers,Plastic Storage Box 20L,4,477,1908,1374.9,533.1,Regular,UPI
ORD001024,31-01-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Household,Cleaning Supplies,Surf Excel Detergent 1kg,1,143,143,120.33,22.67,Regular,UPI
ORD001025,31-05-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Spices,Everest Turmeric Powder 200g,5,66.37,331.85,270.68,61.17,New,Card
ORD001026,05-10-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Electronics,Mobile Accessories,Bluetooth Earphones,3,1087.13,3261.39,2083.96,1177.43,Regular,UPI
ORD001027,28-11-2025,D-Mart Pune Wakad,Pune,Maharashtra,Grocery,Atta & Flour,Aashirvaad Atta 5kg,7,254.58,1782.06,1601.65,180.41,Regular,UPI
ORD001028,28-10-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Fashion,Footwear,Men's Sports Shoes,4,1576.09,6304.36,4274.74,2029.62,New,Card
ORD001029,13-08-2025,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Grocery,Edible Oil,Saffola Gold Oil 1L,1,162.75,162.75,147.24,15.51,Regular,Card
ORD001030,11-11-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,1,108.35,108.35,82.62,25.73,New,UPI
ORD001031,01-03-2025,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Personal Care,Hair Care,Parachute Hair Oil 500ml,4,198.92,795.68,653.2,142.48,New,Cash
ORD001032,27-07-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Electronics,Home Appliances,Crompton Table Fan,2,1310.3,2620.6,2070.29,550.31,Regular,UPI
ORD001033,09-01-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,1,552.37,552.37,463.53,88.84,Regular,UPI
ORD001034,13-11-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Spices,Everest Turmeric Powder 200g,5,61.88,309.4,242.3,67.1,New,UPI
ORD001035,17-11-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Rice & Pulses,Moong Dal 1kg,1,124.3,124.3,108.31,15.99,Regular,UPI
ORD001036,18-05-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Personal Care,Hair Care,Parachute Hair Oil 500ml,3,227.75,683.25,566.03,117.22,Regular,Card
ORD001037,19-10-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Kids Wear,Kids Frock,4,481.84,1927.36,1245.16,682.2,Regular,Card
ORD001038,13-11-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Fashion,Kids Wear,Kids Frock,3,607.05,1821.15,1229.61,591.54,Regular,Card
ORD001039,25-11-2024,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Personal Care,Hair Care,Parachute Hair Oil 500ml,6,191.61,1149.66,981.28,168.38,Regular,UPI
ORD001040,27-04-2024,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Personal Care,Oral Care,Colgate Strong Teeth 200g,3,111.71,335.13,283.25,51.88,Regular,Cash
ORD001041,26-03-2024,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Grocery,Rice & Pulses,Moong Dal 1kg,7,134.96,944.72,801.32,143.4,Regular,Card
ORD001042,07-06-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Personal Care,Bath & Body,Dettol Soap Pack of 4,3,168.71,506.13,430.65,75.48,Regular,UPI
ORD001043,26-05-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,4,277.22,1108.88,896.59,212.29,Regular,UPI
ORD001044,02-06-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Grocery,Rice & Pulses,Toor Dal 1kg,5,160.72,803.6,668.97,134.63,Regular,UPI
ORD001045,20-01-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Electronics,Kitchen Appliances,Philips Electric Kettle 1.5L,2,1247.13,2494.26,2118.59,375.67,New,Cash
ORD001046,13-10-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Edible Oil,Saffola Gold Oil 1L,3,173.05,519.15,477.99,41.16,New,Card
ORD001047,06-07-2024,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Household,Kitchenware,Tupperware Storage Set,2,670.35,1340.7,1030.91,309.79,Regular,Cash
ORD001048,18-09-2025,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Rice & Pulses,Toor Dal 1kg,4,145.15,580.6,469.03,111.57,New,Cash
ORD001049,26-10-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,8,498.79,3990.32,3441.5,548.82,Regular,UPI
ORD001050,19-08-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,2,486.2,972.4,862.35,110.05,New,UPI
ORD001051,07-06-2025,D-Mart Pune Wakad,Pune,Maharashtra,Electronics,Mobile Accessories,USB-C Fast Charger 25W,2,695.9,1391.8,1040.18,351.62,Regular,UPI
ORD001052,30-04-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Personal Care,Oral Care,Colgate Strong Teeth 200g,4,103.91,415.64,347.24,68.4,New,UPI
ORD001053,14-09-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Grocery,Atta & Flour,Aashirvaad Atta 5kg,2,234.99,469.98,412.68,57.3,Regular,Card
ORD001054,09-05-2024,D-Mart Pune Wakad,Pune,Maharashtra,Household,Cleaning Supplies,Surf Excel Detergent 1kg,2,172.72,345.44,304.33,41.11,Regular,UPI
ORD001055,22-09-2024,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Household,Home Decor,Wall Clock,3,544.28,1632.84,1155.09,477.75,New,Card
ORD001056,14-06-2025,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Fashion,Footwear,Women's Sandals,1,817.81,817.81,581.55,236.26,Regular,UPI
ORD001057,14-11-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Beverages,Coca-Cola 1.25L,3,70.44,211.32,178.38,32.94,New,Cash
ORD001058,10-07-2024,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Grocery,Atta & Flour,Aashirvaad Atta 5kg,6,224.53,1347.18,1228.05,119.13,New,Card
ORD001059,10-02-2025,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Grocery,Tea & Coffee,Tata Tea Gold 1kg,4,490.69,1962.76,1691.81,270.95,Regular,UPI
ORD001060,10-07-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Electronics,Personal Electronics,Boat Smartwatch,1,2166.01,2166.01,1665.27,500.74,New,UPI
ORD001061,30-11-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Personal Care,Oral Care,Colgate Strong Teeth 200g,5,112.67,563.35,484.94,78.41,New,UPI
ORD001062,12-04-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Personal Care,Oral Care,Colgate Strong Teeth 200g,1,115.2,115.2,100.18,15.02,Regular,UPI
ORD001063,26-08-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Personal Care,Hair Care,Dove Shampoo 650ml,2,386.98,773.96,614.15,159.81,Regular,Card
ORD001064,27-04-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Tea & Coffee,Tata Tea Gold 1kg,1,499.84,499.84,409.51,90.33,New,Card
ORD001065,11-10-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Electronics,Home Appliances,Crompton Table Fan,2,1357.4,2714.8,2228.84,485.96,New,Card
ORD001066,15-12-2025,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,4,107.61,430.44,354.4,76.04,Regular,UPI
ORD001067,10-11-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Personal Care,Bath & Body,Dettol Soap Pack of 4,6,186.76,1120.56,918.23,202.33,Regular,UPI
ORD001068,24-06-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Hair Care,Parachute Hair Oil 500ml,1,199.71,199.71,162.75,36.96,Regular,UPI
ORD001069,23-01-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Electronics,Home Appliances,Havells Ceiling Fan 1200mm,2,2308.46,4616.92,3740.56,876.36,Regular,UPI
ORD001070,10-11-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Electronics,Home Appliances,Crompton Table Fan,3,1304.15,3912.45,3126.08,786.37,Regular,UPI
ORD001071,01-11-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Household,Kitchenware,Stainless Steel Tiffin Box,7,358.93,2512.51,1896.28,616.23,Regular,Card
ORD001072,12-04-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Household,Storage & Organizers,Wardrobe Organizer Set,1,494.08,494.08,342.2,151.88,Regular,UPI
ORD001073,26-11-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Fashion,Men's Wear,Men's Denim Jeans,1,1224.23,1224.23,824.28,399.95,New,UPI
ORD001074,23-11-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Grocery,Spices,MDH Garam Masala 100g,7,83.63,585.41,470.92,114.49,New,UPI
ORD001075,24-10-2025,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Grocery,Rice & Pulses,Moong Dal 1kg,6,131.3,787.8,674.57,113.23,Regular,Cash
ORD001076,12-10-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Rice & Pulses,Moong Dal 1kg,4,138.18,552.72,466.85,85.87,Regular,UPI
ORD001077,12-02-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Fashion,Kids Wear,Kids Frock,2,457.65,915.3,617.2,298.1,Regular,Cash
ORD001078,24-12-2024,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Household,Storage & Organizers,Wardrobe Organizer Set,5,606.27,3031.35,2132.52,898.83,Regular,UPI
ORD001079,04-05-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Fashion,Women's Wear,Women's Kurti,1,686.57,686.57,449.87,236.7,Regular,Card
ORD001080,16-10-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,3,61.19,183.57,147.45,36.12,Regular,Card
ORD001081,17-08-2024,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Personal Care,Hair Care,Dove Shampoo 650ml,4,401.95,1607.8,1331.47,276.33,New,Cash
ORD001082,15-11-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Household,Home Decor,Wall Clock,3,533.46,1600.38,1097.34,503.04,New,UPI
ORD001083,19-11-2025,D-Mart Delhi Rohini,Delhi,Delhi,Personal Care,Oral Care,Colgate Strong Teeth 200g,6,117.63,705.78,600.46,105.32,New,Card
ORD001084,20-10-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Tea & Coffee,Tata Tea Gold 1kg,8,477.92,3823.36,3242.54,580.82,Regular,UPI
ORD001085,16-12-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Fashion,Kids Wear,Kids T-Shirt,3,454.61,1363.83,919.39,444.44,Regular,Cash
ORD001086,18-08-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Electronics,Kitchen Appliances,Bajaj Induction Cooktop,1,1939.87,1939.87,1518.25,421.62,Regular,Card
ORD001087,05-09-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Electronics,Mobile Accessories,Tempered Glass Screen Guard,1,298.98,298.98,188.99,109.99,New,Card
ORD001088,02-09-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Household,Storage & Organizers,Plastic Storage Box 20L,3,463.76,1391.28,995.82,395.46,Regular,Cash
ORD001089,18-12-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Atta & Flour,Aashirvaad Atta 5kg,2,237.09,474.18,415.53,58.65,New,UPI
ORD001090,01-12-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Atta & Flour,Aashirvaad Atta 5kg,5,228,1140,1004.24,135.76,New,UPI
ORD001091,14-08-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,5,104.03,520.15,410.57,109.58,Regular,UPI
ORD001092,16-05-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Rice & Pulses,Moong Dal 1kg,8,128.22,1025.76,878.27,147.49,Regular,Card
ORD001093,28-09-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Edible Oil,Fortune Sunflower Oil 1L,1,156.39,156.39,134.2,22.19,Regular,Cash
ORD001094,29-08-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Beverages,Coca-Cola 1.25L,2,71.79,143.58,124.85,18.73,New,UPI
ORD001095,22-03-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,2,147.26,294.52,245.17,49.35,Regular,Card
ORD001096,14-11-2024,D-Mart Pune Wakad,Pune,Maharashtra,Household,Kitchenware,Tupperware Storage Set,5,808.03,4040.15,3128.44,911.71,Regular,Card
ORD001097,26-07-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Household,Kitchenware,Tupperware Storage Set,2,830.42,1660.84,1284.17,376.67,Regular,UPI
ORD001098,10-10-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Household,Kitchenware,Stainless Steel Tiffin Box,3,463.12,1389.36,1034.22,355.14,Regular,UPI
ORD001099,26-10-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Personal Care,Hair Care,Dove Shampoo 650ml,3,393.97,1181.91,968.17,213.74,Regular,UPI
ORD001100,07-06-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Beverages,Frooti 1L,1,73.06,73.06,61.5,11.56,Regular,Card
ORD001101,08-01-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Edible Oil,Fortune Sunflower Oil 1L,2,161.51,323.02,286.23,36.79,New,UPI
ORD001102,17-10-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Snacks & Namkeen,Lays Classic 90g,8,24.41,195.28,157.77,37.51,Regular,Card
ORD001103,03-10-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Snacks & Namkeen,Lays Classic 90g,9,21.72,195.48,164.11,31.37,Regular,Cash
ORD001104,18-10-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Household,Storage & Organizers,Plastic Storage Box 20L,1,584.72,584.72,423.39,161.33,Regular,UPI
ORD001105,09-05-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Edible Oil,Saffola Gold Oil 1L,7,164.11,1148.77,1015.7,133.07,New,UPI
ORD001106,14-09-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,3,102.06,306.18,239.78,66.4,Regular,UPI
ORD001107,17-04-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Rice & Pulses,Toor Dal 1kg,4,141.57,566.28,468.68,97.6,Regular,UPI
ORD001108,06-11-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Edible Oil,Fortune Sunflower Oil 1L,8,154.6,1236.8,1115.77,121.03,Regular,UPI
ORD001109,30-12-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Personal Care,Oral Care,Oral-B Toothbrush Pack of 2,4,100.78,403.12,322.48,80.64,Regular,UPI
ORD001110,01-07-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Rice & Pulses,Toor Dal 1kg,6,166.23,997.38,824.08,173.3,Regular,Card
ORD001111,24-05-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Kitchenware,Stainless Steel Tiffin Box,1,335.69,335.69,247.26,88.43,Regular,Cash
ORD001112,18-11-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Fashion,Footwear,Men's Sports Shoes,1,1572.56,1572.56,1087.92,484.64,Regular,UPI
ORD001113,21-04-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Beverages,Frooti 1L,8,72.68,581.44,480.42,101.02,Regular,UPI
ORD001114,22-11-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,8,103.14,825.12,635.66,189.46,New,UPI
ORD001115,18-12-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Edible Oil,Saffola Gold Oil 1L,3,162.89,488.67,445.54,43.13,Regular,UPI
ORD001116,07-03-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Fashion,Kids Wear,Kids Frock,1,549.35,549.35,394.92,154.43,Regular,UPI
ORD001117,09-05-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Spices,MDH Garam Masala 100g,2,85.71,171.42,138.22,33.2,New,UPI
ORD001118,30-09-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Personal Care,Skin Care,Ponds Cold Cream 200g,5,185.83,929.15,739.98,189.17,Regular,UPI
ORD001119,10-09-2024,D-Mart Pune Wakad,Pune,Maharashtra,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,3,156.4,469.2,390.52,78.68,Regular,Card
ORD001120,04-11-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Grocery,Snacks & Namkeen,Lays Classic 90g,7,20.76,145.32,119.21,26.11,New,UPI
ORD001121,03-06-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Personal Care,Hair Care,Parachute Hair Oil 500ml,2,205.87,411.74,330.31,81.43,Regular,Card
ORD001122,13-04-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Edible Oil,Saffola Gold Oil 1L,6,157.97,947.82,802.61,145.21,New,Cash
ORD001123,16-10-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Beverages,Coca-Cola 1.25L,11,76.79,844.69,695.23,149.46,New,UPI
ORD001124,15-06-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Household,Home Decor,Wall Clock,3,416.55,1249.65,895.15,354.5,New,UPI
ORD001125,18-11-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Hair Care,Parachute Hair Oil 500ml,5,228.17,1140.85,940.13,200.72,New,Card
ORD001126,20-02-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Spices,MDH Garam Masala 100g,1,85.15,85.15,68.56,16.59,Regular,Cash
ORD001127,01-01-2025,D-Mart Delhi Rohini,Delhi,Delhi,Fashion,Men's Wear,Men's Cotton Casual Shirt,2,934.31,1868.62,1265.27,603.35,Regular,Card
ORD001128,25-06-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,2,555.92,1111.84,911.5,200.34,Regular,UPI
ORD001129,24-05-2025,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Household,Kitchenware,Stainless Steel Tiffin Box,3,442.26,1326.78,960.46,366.32,New,Cash
ORD001130,26-12-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Grocery,Rice & Pulses,Moong Dal 1kg,3,142.9,428.7,384.54,44.16,New,UPI
ORD001131,31-12-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Personal Care,Hair Care,Dove Shampoo 650ml,3,408.51,1225.53,1011.25,214.28,Regular,UPI
ORD001132,16-01-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Edible Oil,Fortune Sunflower Oil 1L,2,146,292,264.48,27.52,New,UPI
ORD001133,29-03-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,8,303.81,2430.48,1998.64,431.84,Regular,Card
ORD001134,04-08-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Electronics,Kitchen Appliances,Philips Electric Kettle 1.5L,2,1232.43,2464.86,1816.49,648.37,Regular,UPI
ORD001135,15-12-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,8,462.21,3697.68,3213.76,483.92,Regular,Card
ORD001136,10-10-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,9,430.82,3877.38,3528.09,349.29,New,Card
ORD001137,04-12-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,5,131.03,655.15,520.81,134.34,Regular,UPI
ORD001138,19-11-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,3,282.11,846.33,733.42,112.91,New,UPI
ORD001139,19-02-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Household,Cleaning Supplies,Surf Excel Detergent 1kg,2,164.64,329.28,278.77,50.51,Regular,UPI
ORD001140,12-06-2025,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Household,Cleaning Supplies,Surf Excel Detergent 1kg,3,166.52,499.56,416.6,82.96,Regular,Card
ORD001141,23-10-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,2,277.08,554.16,470.52,83.64,Regular,UPI
ORD001142,27-09-2025,D-Mart Delhi Rohini,Delhi,Delhi,Fashion,Kids Wear,Kids Frock,2,581.31,1162.62,720.07,442.55,Regular,UPI
ORD001143,16-10-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Electronics,Mobile Accessories,Tempered Glass Screen Guard,1,251.45,251.45,157.83,93.62,Regular,UPI
ORD001144,12-10-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,8,307.25,2458,2088.63,369.37,Regular,Cash
ORD001145,16-11-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Electronics,Home Appliances,Havells Ceiling Fan 1200mm,1,2331.44,2331.44,1840.21,491.23,New,Card
ORD001146,12-10-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Fashion,Women's Wear,Women's Kurti,1,558.82,558.82,371.89,186.93,Regular,UPI
ORD001147,22-08-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Grocery,Tea & Coffee,Tata Tea Gold 1kg,1,498.31,498.31,424.85,73.46,Regular,UPI
ORD001148,04-10-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Kitchenware,Stainless Steel Tiffin Box,8,386.5,3092,2283.62,808.38,New,Cash
ORD001149,25-12-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,4,62.91,251.64,202.34,49.3,Regular,UPI
ORD001150,07-11-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Electronics,Kitchen Appliances,Philips Electric Kettle 1.5L,2,1288.16,2576.32,1960.94,615.38,Regular,UPI
ORD001151,14-05-2024,D-Mart Delhi Dwarka,Delhi,Delhi,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,3,74.58,223.74,181.58,42.16,Regular,Cash
ORD001152,02-11-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Edible Oil,Saffola Gold Oil 1L,8,162.31,1298.48,1170.62,127.86,Regular,Card
ORD001153,30-03-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Spices,MDH Garam Masala 100g,8,82.63,661.04,518.12,142.92,Regular,UPI
ORD001154,24-05-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Spices,MDH Garam Masala 100g,6,92.16,552.96,422.57,130.39,New,UPI
ORD001155,02-02-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Beverages,Coca-Cola 1.25L,1,70.97,70.97,59.62,11.35,New,Card
ORD001156,05-03-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Electronics,Personal Electronics,Boat Smartwatch,2,1683.48,3366.96,2463.54,903.42,Regular,Cash
ORD001157,21-02-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,5,295.53,1477.65,1176.38,301.27,Regular,Card
ORD001158,01-01-2024,D-Mart Pune Wakad,Pune,Maharashtra,Grocery,Beverages,Coca-Cola 1.25L,4,71.74,286.96,245.31,41.65,Regular,UPI
ORD001159,23-11-2024,D-Mart Delhi Dwarka,Delhi,Delhi,Personal Care,Hair Care,Dove Shampoo 650ml,5,380.42,1902.1,1598.15,303.95,New,UPI
ORD001160,14-09-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Men's Wear,Men's Denim Jeans,1,1205.28,1205.28,844.09,361.19,New,Card
ORD001161,03-02-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Household,Cleaning Supplies,Surf Excel Detergent 1kg,5,168.52,842.6,709.69,132.91,Regular,Cash
ORD001162,23-05-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Grocery,Snacks & Namkeen,Lays Classic 90g,2,24.14,48.28,39.69,8.59,Regular,Card
ORD001163,12-10-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,6,431.41,2588.46,2158.75,429.71,Regular,Cash
ORD001164,07-06-2024,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Grocery,Atta & Flour,Aashirvaad Atta 5kg,1,240.01,240.01,202.99,37.02,Regular,Cash
ORD001165,17-05-2024,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Fashion,Men's Wear,Men's Cotton Casual Shirt,1,672.39,672.39,441.74,230.65,Regular,UPI
ORD001166,26-10-2025,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Grocery,Snacks & Namkeen,Lays Classic 90g,9,21.41,192.69,162.89,29.8,Regular,UPI
ORD001167,12-10-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Electronics,Personal Electronics,Portable LED Lamp,3,557.69,1673.07,1156.01,517.06,Regular,Cash
